Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2023-04-03,41250.0,1188,4,Dry,0,False,48078.57142857143,,46750.0,57850.0,53950.0,-5500.0,127.3743,0.332250251,14988.0,26.53,3.48,85.49,3,,0.0
2023-04-04,45350.0,1189,4,Dry,1,False,46914.28571428572,,41250.0,53500.0,53950.0,4100.0,127.3743,0.332250251,14915.0,26.11,29.29,86.73,4,Rp4100,9.94
2023-04-05,43700.0,1190,4,Dry,2,False,45664.28571428572,,45350.0,52450.0,58500.0,-1650.0,127.3743,0.332250251,14958.0,25.96,11.72,84.06,5,-Rp1650,-3.64
2023-04-06,40150.0,1191,4,Dry,3,False,44385.71428571428,,43700.0,49100.0,58400.0,-3550.0,127.3743,0.332250251,14956.0,26.63,3.71,79.26,6,-Rp3550,-8.12
2023-04-10,34900.0,1195,4,Dry,0,True,,,,41250.0,64750.0,,127.3743,0.332250251,14906.0,27.22,2.0,82.99,10,,0.0
2023-04-11,37150.0,1196,4,Dry,1,False,,,34900.0,45350.0,64750.0,2250.0,127.3743,0.332250251,14955.0,27.17,2.21,83.57,11,Rp2250,6.45
2023-04-12,35500.0,1197,4,Dry,2,False,,,37150.0,43700.0,71900.0,-1650.0,127.3743,0.332250251,14913.0,27.54,0.98,81.28,12,-Rp1650,-4.44
2023-04-13,37000.0,1198,4,Dry,3,False,,,35500.0,40150.0,73150.0,1500.0,127.3743,0.332250251,14823.5,27.48,1.91,79.72,13,Rp1500,4.23
2023-04-14,36700.0,1199,4,Dry,4,False,,,37000.0,,67650.0,-300.0,127.3743,0.332250251,14720.0,27.02,6.82,82.89,14,-Rp300,-0.81
2023-04-15,36700.0,1200,4,Dry,5,False,,,36700.0,,69150.0,0.0,127.3743,0.332250251,14720.0,27.32,3.98,81.59,15,-Rp300,-0.81
2023-04-17,35950.0,1202,4,Dry,0,False,,,,34900.0,71600.0,,127.3743,0.332250251,14693.0,27.82,0.62,78.34,17,-Rp750,-2.04
2023-04-18,36600.0,1203,4,Dry,1,False,,,35950.0,37150.0,,650.0,127.3743,0.332250251,14860.0,27.29,4.67,81.67,18,Rp650,1.81
2023-04-19,36600.0,1204,4,Dry,2,False,,,36600.0,35500.0,69400.0,0.0,127.3743,0.332250251,14890.0,28.0,1.1,74.83,19,Rp0,0.0
2023-04-20,36600.0,1205,4,Dry,3,False,,,36600.0,37000.0,64050.0,0.0,127.3743,0.332250251,15006.0,28.11,2.06,78.16,20,Rp0,0.0
2023-04-21,36600.0,1206,4,Dry,4,False,,,36600.0,36700.0,64050.0,0.0,127.3743,0.332250251,14946.0,28.07,1.71,77.33,21,Rp0,0.0
2023-04-24,36600.0,1209,4,Dry,0,False,,,,35950.0,,,127.3743,0.332250251,14838.0,27.81,1.34,80.75,24,,0.0
2023-04-25,36600.0,1210,4,Dry,1,False,,,36600.0,36600.0,,0.0,127.3743,0.332250251,14945.0,28.1,0.18,78.06,25,Rp0,0.0
2023-04-26,38000.0,1211,4,Dry,2,False,,,36600.0,36600.0,57850.0,1400.0,127.3743,0.332250251,14935.0,27.69,0.74,82.46,26,Rp1400,3.83
2023-04-27,36900.0,1212,4,Dry,3,False,,,38000.0,36600.0,53500.0,-1100.0,127.3743,0.332250251,14841.5,27.84,1.31,82.32,27,-Rp1100,-2.89
2023-04-28,34600.0,1213,4,Dry,4,False,,,36900.0,36600.0,52450.0,-2300.0,127.3743,0.332250251,14684.0,27.64,7.82,83.42,28,-Rp2300,-6.23
2023-04-29,34600.0,1214,4,Dry,5,False,,,34600.0,,49100.0,0.0,127.3743,0.332250251,14684.0,27.8,9.84,81.64,29,-Rp2300,-6.23
2023-04-30,34600.0,1215,4,Dry,6,False,35985.71428571428,,34600.0,,46750.0,0.0,127.3743,0.332250251,14684.0,27.35,12.05,80.31,30,-Rp2300,-6.23
2023-05-01,34600.0,1216,5,Dry,0,True,35700.0,,34600.0,36600.0,46750.0,0.0,127.4853,0.087144738,14663.0,26.98,5.81,82.23,1,Rp0,0.0
2023-05-02,39250.0,1217,5,Dry,1,False,36078.57142857143,,34600.0,36600.0,46750.0,4650.0,127.4853,0.087144738,14671.5,28.06,3.11,78.86,2,Rp4650,13.44
2023-05-03,38350.0,1218,5,Dry,2,False,36128.57142857143,,39250.0,38000.0,41250.0,-900.0,127.4853,0.087144738,14752.5,27.87,7.87,83.07,3,-Rp900,-2.29
2023-05-04,36500.0,1219,5,Dry,3,False,36071.42857142857,,38350.0,36900.0,45350.0,-1850.0,127.4853,0.087144738,14680.5,27.66,4.18,82.16,4,-Rp1850,-4.82
2023-05-05,36450.0,1220,5,Dry,4,False,36335.71428571428,,36500.0,34600.0,43700.0,-50.0,127.4853,0.087144738,14700.0,27.9,9.23,80.17,5,-Rp50,-0.14
2023-05-06,36450.0,1221,5,Dry,5,False,36600.0,,36450.0,34600.0,40150.0,0.0,127.4853,0.087144738,14700.0,28.0,12.88,80.9,6,-Rp50,-0.14
2023-05-07,36450.0,1222,5,Dry,6,False,36864.28571428572,,36450.0,34600.0,,0.0,127.4853,0.087144738,14700.0,28.01,4.66,79.31,7,-Rp50,-0.14
2023-05-08,37700.0,1223,5,Dry,0,False,37307.142857142855,,36450.0,34600.0,,1250.0,127.4853,0.087144738,14668.0,27.88,5.66,80.66,8,,0.0
2023-05-09,37700.0,1224,5,Dry,1,False,37085.71428571428,,37700.0,39250.0,,0.0,127.4853,0.087144738,14750.0,27.47,2.3,84.13,9,Rp0,0.0
2023-05-10,34950.0,1225,5,Dry,2,False,36600.0,,37700.0,38350.0,34900.0,-2750.0,127.4853,0.087144738,14767.0,27.7,2.01,82.01,10,-Rp2750,-7.29
2023-05-11,33400.0,1226,5,Dry,3,False,36157.142857142855,,34950.0,36500.0,37150.0,-1550.0,127.4853,0.087144738,14691.0,28.47,2.56,78.64,11,-Rp1550,-4.43
2023-05-12,34000.0,1227,5,Dry,4,False,35807.142857142855,,33400.0,36450.0,35500.0,600.0,127.4853,0.087144738,14770.5,28.39,1.83,80.97,12,Rp600,1.8
2023-05-13,34000.0,1228,5,Dry,5,False,35457.142857142855,,34000.0,36450.0,37000.0,0.0,127.4853,0.087144738,14770.5,28.12,1.71,80.45,13,Rp600,1.8
2023-05-14,34000.0,1229,5,Dry,6,False,35107.142857142855,,34000.0,36450.0,36700.0,0.0,127.4853,0.087144738,14770.5,28.12,3.75,81.38,14,Rp600,1.8
2023-05-15,33600.0,1230,5,Dry,0,False,34521.42857142857,,34000.0,37700.0,36700.0,-400.0,127.4853,0.087144738,14743.0,28.21,4.92,81.49,15,-Rp400,-1.18
2023-05-16,32200.0,1231,5,Dry,1,False,33735.71428571428,,33600.0,37700.0,,-1400.0,127.4853,0.087144738,14795.0,27.28,21.4,84.82,16,-Rp1400,-4.17
2023-05-17,33200.0,1232,5,Dry,2,False,33485.71428571428,,32200.0,34950.0,35950.0,1000.0,127.4853,0.087144738,14885.0,27.31,7.72,82.59,17,Rp1000,3.11
2023-05-18,33200.0,1233,5,Dry,3,False,33457.142857142855,,33200.0,33400.0,36600.0,0.0,127.4853,0.087144738,14876.5,26.85,9.16,81.54,18,Rp0,0.0
2023-05-19,32650.0,1234,5,Dry,4,False,33264.28571428572,,33200.0,34000.0,36600.0,-550.0,127.4853,0.087144738,14916.0,27.07,4.83,80.81,19,-Rp550,-1.66
2023-05-22,29450.0,1237,5,Dry,0,False,,,,33600.0,,,127.4853,0.087144738,14918.0,27.83,4.69,80.78,22,-Rp3200,-9.8
2023-05-23,28300.0,1238,5,Dry,1,False,,,29450.0,32200.0,,-1150.0,127.4853,0.087144738,14886.0,27.68,2.78,80.54,23,-Rp1150,-3.9
2023-05-24,27950.0,1239,5,Dry,2,False,,,28300.0,33200.0,36600.0,-350.0,127.4853,0.087144738,14895.0,27.81,1.85,80.1,24,-Rp350,-1.24
2023-05-25,27700.0,1240,5,Dry,3,False,,,27950.0,33200.0,36600.0,-250.0,127.4853,0.087144738,14945.90039,27.41,13.89,82.27,25,-Rp250,-0.89
2023-05-26,27850.0,1241,5,Dry,4,False,,,27700.0,32650.0,38000.0,150.0,127.4853,0.087144738,14970.0,26.67,14.84,82.93,26,Rp150,0.54
2023-05-27,27850.0,1242,5,Dry,5,False,,,27850.0,,36900.0,0.0,127.4853,0.087144738,14970.0,27.43,3.71,80.6,27,Rp150,0.54
2023-05-28,27850.0,1243,5,Dry,6,False,28135.714285714286,,27850.0,,34600.0,0.0,127.4853,0.087144738,14970.0,27.53,1.99,83.61,28,Rp150,0.54
2023-05-29,28300.0,1244,5,Dry,0,False,27971.428571428572,,27850.0,29450.0,34600.0,450.0,127.4853,0.087144738,14948.0,27.5,0.47,83.33,29,Rp450,1.62
2023-05-30,28300.0,1245,5,Dry,1,False,27971.428571428572,,28300.0,28300.0,34600.0,0.0,127.4853,0.087144738,14960.0,27.57,1.08,84.8,30,Rp0,0.0
2023-05-31,29550.0,1246,5,Dry,2,False,28200.0,,28300.0,27950.0,34600.0,1250.0,127.4853,0.087144738,14979.0,28.02,0.91,82.03,31,Rp1250,4.42
2023-06-01,29550.0,1247,6,Dry,3,True,28464.285714285714,,29550.0,27700.0,39250.0,0.0,127.6629,0.139310179,14984.0,27.92,0.47,83.36,1,Rp0,0.0
2023-06-02,29550.0,1248,6,Dry,4,False,28707.14285714286,,29550.0,27850.0,38350.0,0.0,127.6629,0.139310179,14907.0,27.89,0.29,81.44,2,Rp0,0.0
2023-06-03,29550.0,1249,6,Dry,5,False,28950.0,,29550.0,27850.0,36500.0,0.0,127.6629,0.139310179,14907.0,28.16,0.45,80.51,3,Rp0,0.0
2023-06-04,29550.0,1250,6,Dry,6,False,29192.85714285714,,29550.0,27850.0,36450.0,0.0,127.6629,0.139310179,14907.0,28.04,0.64,83.03,4,Rp0,0.0
2023-06-05,32400.0,1251,6,Dry,0,False,29778.571428571428,,29550.0,28300.0,36450.0,2850.0,127.6629,0.139310179,14983.0,27.96,6.67,81.17,5,Rp2850,9.64
2023-06-06,32100.0,1252,6,Dry,1,True,30321.428571428572,,32400.0,28300.0,36450.0,-300.0,127.6629,0.139310179,14849.5,27.66,8.88,81.79,6,-Rp300,-0.93
2023-06-07,33750.0,1253,6,Dry,2,False,30921.428571428572,,32100.0,29550.0,37700.0,1650.0,127.6629,0.139310179,14872.0,27.7,3.37,80.5,7,Rp1650,5.14
2023-06-08,33750.0,1254,6,Dry,3,False,31521.428571428572,,33750.0,29550.0,37700.0,0.0,127.6629,0.139310179,14889.0,27.99,0.13,75.27,8,Rp0,0.0
2023-06-09,33000.0,1255,6,Dry,4,False,32014.285714285714,,33750.0,29550.0,34950.0,-750.0,127.6629,0.139310179,14836.0,28.17,0.13,75.18,9,-Rp750,-2.22
2023-06-12,32850.0,1258,6,Dry,0,False,,,,32400.0,34000.0,,127.6629,0.139310179,14833.0,27.6,3.86,81.93,12,,0.0
2023-06-13,33600.0,1259,6,Dry,1,False,,,32850.0,32100.0,34000.0,750.0,127.6629,0.139310179,14871.5,26.78,7.92,80.37,13,Rp750,2.28
2023-06-14,33900.0,1260,6,Dry,2,False,,,33600.0,33750.0,33600.0,300.0,127.6629,0.139310179,14869.0,26.88,14.83,80.77,14,Rp300,0.89
2023-06-15,33750.0,1261,6,Dry,3,False,,,33900.0,33750.0,32200.0,-150.0,127.6629,0.139310179,14909.0,27.23,9.92,78.47,15,-Rp150,-0.44
2023-06-16,35650.0,1262,6,Dry,4,False,,,33750.0,33000.0,33200.0,1900.0,127.6629,0.139310179,14897.0,26.7,11.62,75.42,16,Rp1900,5.63
2023-06-17,35650.0,1263,6,Dry,5,False,,,35650.0,,33200.0,0.0,127.6629,0.139310179,14897.0,26.62,6.91,80.73,17,Rp1900,5.63
2023-06-19,38850.0,1265,6,Dry,0,False,,,,32850.0,,,127.6629,0.139310179,14928.0,26.84,15.09,79.63,19,Rp3200,8.98
2023-06-20,38750.0,1266,6,Dry,1,False,,,38850.0,33600.0,,-100.0,127.6629,0.139310179,15008.0,26.54,16.14,80.26,20,-Rp100,-0.26
2023-06-21,41100.0,1267,6,Dry,2,False,,,38750.0,33900.0,29450.0,2350.0,127.6629,0.139310179,15016.0,26.85,7.54,75.34,21,Rp2350,6.06
2023-06-22,41250.0,1268,6,Dry,3,False,,,41100.0,33750.0,28300.0,150.0,127.6629,0.139310179,14943.0,27.19,1.97,76.2,22,Rp150,0.36
2023-06-23,41900.0,1269,6,Dry,4,False,,,41250.0,35650.0,27950.0,650.0,127.6629,0.139310179,14935.0,27.13,12.57,80.5,23,Rp650,1.58
2023-06-26,46250.0,1272,6,Dry,0,False,,,,38850.0,27850.0,,127.6629,0.139310179,14987.0,27.32,7.73,81.32,26,Rp4350,10.38
2023-06-27,45650.0,1273,6,Dry,1,False,,,46250.0,38750.0,27850.0,-600.0,127.6629,0.139310179,15039.0,27.4,0.45,82.0,27,-Rp600,-1.3
2023-06-28,45650.0,1274,6,Dry,2,False,,,45650.0,41100.0,28300.0,0.0,127.6629,0.139310179,14982.5,26.83,3.52,84.97,28,Rp0,0.0
2023-06-29,45650.0,1275,6,Dry,3,True,,,45650.0,41250.0,28300.0,0.0,127.6629,0.139310179,14981.0,26.98,2.89,81.78,29,Rp0,0.0
2023-06-30,45650.0,1276,6,Dry,4,False,,,45650.0,41900.0,29550.0,0.0,127.6629,0.139310179,15064.0,27.28,0.63,81.99,30,Rp0,0.0
2023-07-01,45650.0,1277,7,Dry,5,False,,,45650.0,,29550.0,0.0,127.9294,0.208752895,15064.0,27.32,1.42,82.2,1,Rp0,0.0
2023-07-02,45650.0,1278,7,Dry,6,False,45735.71428571428,,45650.0,,29550.0,0.0,127.9294,0.208752895,15064.0,27.05,3.2,83.39,2,Rp0,0.0
2023-07-03,49700.0,1279,7,Dry,0,False,46228.57142857143,,45650.0,46250.0,29550.0,4050.0,127.9294,0.208752895,14986.0,27.22,6.22,83.52,3,Rp4050,8.87
2023-07-04,50150.0,1280,7,Dry,1,False,46871.42857142857,,49700.0,45650.0,29550.0,450.0,127.9294,0.208752895,15056.0,27.73,3.37,75.85,4,Rp450,0.91
2023-07-05,47000.0,1281,7,Dry,2,False,47064.28571428572,,50150.0,45650.0,32400.0,-3150.0,127.9294,0.208752895,15010.0,27.04,14.08,82.24,5,-Rp3150,-6.28
2023-07-06,45900.0,1282,7,Dry,3,False,47100.0,,47000.0,45650.0,32100.0,-1100.0,127.9294,0.208752895,15077.0,26.97,5.35,84.77,6,-Rp1100,-2.34
2023-07-07,44100.0,1283,7,Dry,4,False,46878.57142857143,,45900.0,45650.0,33750.0,-1800.0,127.9294,0.208752895,15189.2998,26.88,4.23,83.47,7,-Rp1800,-3.92
2023-07-08,44100.0,1284,7,Dry,5,False,46657.142857142855,,44100.0,45650.0,33750.0,0.0,127.9294,0.208752895,15189.2998,27.17,5.02,79.58,8,-Rp1800,-3.92
2023-07-09,44100.0,1285,7,Dry,6,False,46435.71428571428,,44100.0,45650.0,33000.0,0.0,127.9294,0.208752895,15189.2998,26.51,4.43,82.41,9,-Rp1800,-3.92
2023-07-10,41650.0,1286,7,Dry,0,False,45285.71428571428,,44100.0,49700.0,,-2450.0,127.9294,0.208752895,15128.0,26.53,25.41,86.09,10,-Rp2450,-5.56
2023-07-11,41900.0,1287,7,Dry,1,False,44107.142857142855,,41650.0,50150.0,,250.0,127.9294,0.208752895,15216.0,27.05,13.23,85.23,11,Rp250,0.6
2023-07-12,38900.0,1288,7,Dry,2,False,42950.0,,41900.0,47000.0,32850.0,-3000.0,127.9294,0.208752895,15156.7998,27.33,2.5,83.63,12,-Rp3000,-7.16
2023-07-13,38900.0,1289,7,Dry,3,False,41950.0,,38900.0,45900.0,33600.0,0.0,127.9294,0.208752895,14928.0,26.87,5.71,82.21,13,Rp0,0.0
2023-07-14,35400.0,1290,7,Dry,4,False,40707.142857142855,,38900.0,44100.0,33900.0,-3500.0,127.9294,0.208752895,14954.0,26.91,5.2,82.54,14,-Rp3500,-9.0
2023-07-17,35650.0,1293,7,Dry,0,False,,,,41650.0,35650.0,,127.9294,0.208752895,14951.0,26.44,4.42,78.2,17,Rp250,0.71
2023-07-18,35000.0,1294,7,Dry,1,False,,,35650.0,41900.0,,-650.0,127.9294,0.208752895,14982.5,26.9,6.72,78.65,18,-Rp650,-1.82
2023-07-19,35000.0,1295,7,Dry,2,True,,,35000.0,38900.0,38850.0,0.0,127.9294,0.208752895,14986.0,27.19,2.69,82.09,19,Rp0,0.0
2023-07-20,32950.0,1296,7,Dry,3,False,,,35000.0,38900.0,38750.0,-2050.0,127.9294,0.208752895,14992.0,27.49,1.71,81.88,20,-Rp2050,-5.86
2023-07-21,31450.0,1297,7,Dry,4,False,,,32950.0,35400.0,41100.0,-1500.0,127.9294,0.208752895,15051.5,27.27,1.51,83.88,21,-Rp1500,-4.55
2023-07-22,31450.0,1298,7,Dry,5,False,,,31450.0,,41250.0,0.0,127.9294,0.208752895,15051.5,27.25,1.43,82.29,22,-Rp1500,-4.55
2023-07-23,31450.0,1299,7,Dry,6,False,33278.57142857143,,31450.0,,41900.0,0.0,127.9294,0.208752895,15051.5,27.13,1.15,81.19,23,-Rp1500,-4.55
2023-07-24,31200.0,1300,7,Dry,0,False,32642.85714285714,,31450.0,35650.0,,-250.0,127.9294,0.208752895,15018.0,26.89,0.41,82.16,24,-Rp250,-0.79
2023-07-25,31500.0,1301,7,Dry,1,False,32142.85714285714,,31200.0,35000.0,,300.0,127.9294,0.208752895,15021.5,26.8,0.28,83.78,25,Rp300,0.96
2023-07-26,31350.0,1302,7,Dry,2,False,31621.428571428572,,31500.0,35000.0,46250.0,-150.0,127.9294,0.208752895,15032.0,27.06,0.08,82.51,26,-Rp150,-0.48
2023-07-27,31750.0,1303,7,Dry,3,False,31450.0,,31350.0,32950.0,45650.0,400.0,127.9294,0.208752895,15007.0,26.85,0.12,84.34,27,Rp400,1.28
2023-07-28,31900.0,1304,7,Dry,4,False,31514.285714285714,,31750.0,31450.0,45650.0,150.0,127.9294,0.208752895,15095.0,26.87,0.12,85.42,28,Rp150,0.47
2023-07-29,31900.0,1305,7,Dry,5,False,31578.571428571428,,31900.0,31450.0,45650.0,0.0,127.9294,0.208752895,15095.0,27.11,0.06,83.6,29,Rp150,0.47
2023-07-30,31900.0,1306,7,Dry,6,False,31642.85714285714,,31900.0,31450.0,45650.0,0.0,127.9294,0.208752895,15095.0,26.92,0.05,82.38,30,Rp150,0.47
2023-07-31,32900.0,1307,7,Dry,0,False,31885.714285714286,,31900.0,31200.0,45650.0,1000.0,127.9294,0.208752895,15088.0,27.23,0.15,83.92,31,Rp1000,3.13
2023-08-01,33400.0,1308,8,Dry,1,False,32157.14285714286,,32900.0,31500.0,45650.0,500.0,127.9072,-0.017353321,15104.0,27.08,2.33,86.24,1,Rp500,1.52
2023-08-02,35600.0,1309,8,Dry,2,False,32764.285714285714,,33400.0,31350.0,49700.0,2200.0,127.9072,-0.017353321,15131.0,27.1,1.23,84.25,2,Rp2200,6.59
2023-08-03,36200.0,1310,8,Dry,3,False,33400.0,,35600.0,31750.0,50150.0,600.0,127.9072,-0.017353321,15220.0,27.11,0.54,84.2,3,Rp600,1.69
2023-08-04,36650.0,1311,8,Dry,4,False,34078.57142857143,,36200.0,31900.0,47000.0,450.0,127.9072,-0.017353321,15161.0,27.07,0.39,84.76,4,Rp450,1.24
2023-08-07,40900.0,1314,8,Dry,0,False,,,,32900.0,44100.0,,127.9072,-0.017353321,15163.0,26.81,0.4,82.14,7,,0.0
2023-08-08,40000.0,1315,8,Dry,1,False,,,40900.0,33400.0,44100.0,-900.0,127.9072,-0.017353321,15232.0,26.99,0.03,80.45,8,-Rp900,-2.2
2023-08-09,38850.0,1316,8,Dry,2,False,,,40000.0,35600.0,41650.0,-1150.0,127.9072,-0.017353321,15207.2002,27.03,0.61,80.78,9,-Rp1150,-2.88
2023-08-10,38350.0,1317,8,Dry,3,False,,,38850.0,36200.0,41900.0,-500.0,127.9072,-0.017353321,15207.0,26.97,1.06,82.67,10,-Rp500,-1.29
2023-08-11,38850.0,1318,8,Dry,4,False,,,38350.0,36650.0,38900.0,500.0,127.9072,-0.017353321,15259.0,26.72,0.96,83.07,11,Rp500,1.3
2023-08-12,38850.0,1319,8,Dry,5,False,,,38850.0,,38900.0,0.0,127.9072,-0.017353321,15259.0,26.98,9.37,81.12,12,Rp500,1.3
2023-08-13,38850.0,1320,8,Dry,6,False,39235.71428571428,,38850.0,,35400.0,0.0,127.9072,-0.017353321,15259.0,26.5,2.98,84.34,13,Rp500,1.3
2023-08-14,39000.0,1321,8,Dry,0,False,38964.28571428572,,38850.0,40900.0,,150.0,127.9072,-0.017353321,15317.0,26.63,0.49,83.28,14,,0.0
2023-08-15,38500.0,1322,8,Dry,1,False,38750.0,,39000.0,40000.0,,-500.0,127.9072,-0.017353321,15347.0,26.82,0.6,84.02,15,-Rp500,-1.28
2023-08-16,38450.0,1323,8,Dry,2,False,38692.857142857145,,38500.0,38850.0,35650.0,-50.0,127.9072,-0.017353321,15311.5,26.89,2.72,82.5,16,-Rp50,-0.13
2023-08-17,38450.0,1324,8,Dry,3,True,38707.142857142855,,38450.0,38350.0,35000.0,0.0,127.9072,-0.017353321,15362.0,26.53,6.39,81.92,17,Rp0,0.0
2023-08-18,38900.0,1325,8,Dry,4,False,38714.28571428572,,38450.0,38850.0,35000.0,450.0,127.9072,-0.017353321,15362.5,26.53,5.35,83.66,18,Rp450,1.17
2023-08-21,36150.0,1328,8,Dry,0,False,,,,39000.0,31450.0,,127.9072,-0.017353321,15278.0,26.56,0.41,82.45,21,-Rp2750,-7.07
2023-08-22,36450.0,1329,8,Dry,1,False,,,36150.0,38500.0,31450.0,300.0,127.9072,-0.017353321,15318.90039,26.38,3.1,83.27,22,Rp300,0.83
2023-08-23,34600.0,1330,8,Dry,2,False,,,36450.0,38450.0,31200.0,-1850.0,127.9072,-0.017353321,15317.0,26.19,1.66,85.2,23,-Rp1850,-5.08
2023-08-24,34100.0,1331,8,Dry,3,False,,,34600.0,38450.0,31500.0,-500.0,127.9072,-0.017353321,15294.09961,26.15,1.46,86.95,24,-Rp500,-1.45
2023-08-25,35050.0,1332,8,Dry,4,False,,,34100.0,38900.0,31350.0,950.0,127.9072,-0.017353321,15239.0,26.59,1.01,86.12,25,Rp950,2.79
2023-08-26,35050.0,1333,8,Dry,5,False,,,35050.0,,31750.0,0.0,127.9072,-0.017353321,15239.0,26.93,3.7,82.92,26,Rp950,2.79
2023-08-27,35050.0,1334,8,Dry,6,False,35207.142857142855,,35050.0,,31900.0,0.0,127.9072,-0.017353321,15239.0,26.56,8.09,82.46,27,Rp950,2.79
2023-08-28,33000.0,1335,8,Dry,0,False,34757.142857142855,,35050.0,36150.0,31900.0,-2050.0,127.9072,-0.017353321,15288.0,26.82,0.22,82.4,28,,0.0
2023-08-29,33750.0,1336,8,Dry,1,False,34371.42857142857,,33000.0,36450.0,31900.0,750.0,127.9072,-0.017353321,15255.5,26.75,0.63,84.26,29,Rp750,2.27
2023-08-30,33100.0,1337,8,Dry,2,False,34157.142857142855,,33750.0,34600.0,32900.0,-650.0,127.9072,-0.017353321,15196.5,26.89,0.46,83.24,30,-Rp650,-1.93
2023-08-31,33100.0,1338,8,Dry,3,False,34014.28571428572,,33100.0,34100.0,33400.0,0.0,127.9072,-0.017353321,15216.0,26.92,0.15,80.88,31,Rp0,0.0
2023-09-01,33000.0,1339,9,Dry,4,False,33721.42857142857,,33100.0,35050.0,35600.0,-100.0,128.1514,0.190919667,15231.0,27.06,0.31,82.77,1,-Rp100,-0.3
2023-09-02,33000.0,1340,9,Dry,5,False,33428.57142857143,,33000.0,35050.0,36200.0,0.0,128.1514,0.190919667,15231.0,26.92,0.04,80.47,2,-Rp100,-0.3
2023-09-03,33000.0,1341,9,Dry,6,False,33135.71428571428,,33000.0,35050.0,36650.0,0.0,128.1514,0.190919667,15231.0,26.72,0.03,79.91,3,-Rp100,-0.3
2023-09-04,35600.0,1342,9,Dry,0,False,33507.142857142855,,33000.0,33000.0,,2600.0,128.1514,0.190919667,15233.0,26.65,0.06,83.64,4,Rp2600,7.88
2023-09-05,36400.0,1343,9,Dry,1,False,33885.71428571428,,35600.0,33750.0,,800.0,128.1514,0.190919667,15227.0,26.6,1.05,84.1,5,Rp800,2.25
2023-09-06,44550.0,1344,9,Dry,2,False,35521.42857142857,,36400.0,33100.0,40900.0,8150.0,128.1514,0.190919667,15298.0,26.75,2.02,84.19,6,Rp8150,22.39
2023-09-07,39850.0,1345,9,Dry,3,False,36485.71428571428,,44550.0,33100.0,40000.0,-4700.0,128.1514,0.190919667,15336.0,26.64,1.44,83.97,7,-Rp4700,-10.55
2023-09-08,38150.0,1346,9,Dry,4,False,37221.42857142857,,39850.0,33000.0,38850.0,-1700.0,128.1514,0.190919667,15342.0,27.14,0.22,76.23,8,-Rp1700,-4.27
2023-09-09,38150.0,1347,9,Dry,5,False,37957.142857142855,,38150.0,33000.0,38350.0,0.0,128.1514,0.190919667,15342.0,27.32,0.03,75.72,9,-Rp1700,-4.27
2023-09-10,38150.0,1348,9,Dry,6,False,38692.857142857145,,38150.0,33000.0,38850.0,0.0,128.1514,0.190919667,15342.0,26.87,2.62,83.1,10,-Rp1700,-4.27
2023-09-11,38250.0,1349,9,Dry,0,False,39071.42857142857,,38150.0,35600.0,38850.0,100.0,128.1514,0.190919667,15318.0,26.82,4.63,80.65,11,Rp100,0.26
2023-09-12,38650.0,1350,9,Dry,1,False,39392.857142857145,,38250.0,36400.0,38850.0,400.0,128.1514,0.190919667,15339.09961,27.05,3.37,77.07,12,Rp400,1.05
2023-09-13,38750.0,1351,9,Dry,2,False,38564.28571428572,,38650.0,44550.0,39000.0,100.0,128.1514,0.190919667,15350.2002,26.39,15.72,80.67,13,Rp100,0.26
2023-09-14,41500.0,1352,9,Dry,3,False,38800.0,,38750.0,39850.0,38500.0,2750.0,128.1514,0.190919667,15353.0,26.57,0.58,79.64,14,Rp2750,7.1
2023-09-15,41200.0,1353,9,Dry,4,False,39235.71428571428,,41500.0,38150.0,38450.0,-300.0,128.1514,0.190919667,15395.0,26.2,6.14,85.8,15,-Rp300,-0.72
2023-09-18,45100.0,1356,9,Dry,0,False,,,,38250.0,,,128.1514,0.190919667,15346.0,26.59,2.16,82.91,18,Rp3900,9.47
2023-09-19,45700.0,1357,9,Dry,1,False,,,45100.0,38650.0,,600.0,128.1514,0.190919667,15377.0,26.86,0.95,80.41,19,Rp600,1.33
2023-09-20,46450.0,1358,9,Dry,2,False,,,45700.0,38750.0,36150.0,750.0,128.1514,0.190919667,15384.5,27.22,0.42,78.86,20,Rp750,1.64
2023-09-21,45400.0,1359,9,Dry,3,False,,,46450.0,41500.0,36450.0,-1050.0,128.1514,0.190919667,15361.0,27.18,0.03,78.15,21,-Rp1050,-2.26
2023-09-22,46200.0,1360,9,Dry,4,False,,,45400.0,41200.0,34600.0,800.0,128.1514,0.190919667,15400.5,27.11,0.02,76.75,22,Rp800,1.76
2023-09-25,52600.0,1363,9,Dry,0,False,,,,45100.0,35050.0,,128.1514,0.190919667,15368.0,27.43,0.34,76.74,25,,0.0
2023-09-26,52600.0,1364,9,Dry,1,False,,,52600.0,45700.0,35050.0,0.0,128.1514,0.190919667,15405.0,27.13,0.01,75.31,26,Rp0,0.0
2023-09-27,51950.0,1365,9,Dry,2,False,,,52600.0,46450.0,33000.0,-650.0,128.1514,0.190919667,15493.0,27.18,0.03,75.52,27,-Rp650,-1.24
